"classe", "MaxQ", "MinBER", "Attenuation" 
1, 2160.641067, 0.0, 9.16278
1, 2154.9192, 0.0, 9.22433
1, 2149.194265, 0.0, 9.28589
1, 2143.46638, 0.0, 9.34744
1, 2137.735666, 0.0, 9409.0
3, 1637.167625, 0.0, 14815.0
3, 1629.164874, 0.0, 14.9042
3, 1621.176906, 0.0, 14.9935
3, 1613.203979, 0.0, 15.0827
3, 1605.246346, 0.0, 15172.0
3, 1597.30426, 0.0, 15.2612
3, 1589.377969, 0.0, 15.3505
3, 1581.467717, 0.0, 15.4397
3, 1573.573747, 0.0, 15.5289
3, 1565.696296, 0.0, 15.6182
3, 1557.835599, 0.0, 15.7074
3, 1549.991888, 0.0, 15.7967
3, 1542.165391, 0.0, 15.8859
3, 1534.356333, 0.0, 15.9752
3, 1526.564934, 0.0, 16.0644
3, 1518.791413, 0.0, 16.1536
3, 1511.035983, 0.0, 16.2429
3, 1503.298858, 0.0, 16.3321
3, 1495.580243, 0.0, 16.4214
3, 1487.880343, 0.0, 16.5106
3, 1480.199359, 0.0, 16.5998
3, 1472.537489, 0.0, 16.6891
3, 1464.894926, 0.0, 16.7783
3, 1457.27186, 0.0, 16.8676
3, 1449.668481, 0.0, 16.9568
3, 1442.08497, 0.0, 17.0461
3, 1434.521508, 0.0, 17.1353
3, 1426.978273, 0.0, 17.2245
3, 1419.455438, 0.0, 17.3138
3, 1411.953174, 0.0, 17403.0
3, 1404.471647, 0.0, 17.4923
3, 1397.011021, 0.0, 17.5815
3, 1389.571456, 0.0, 17.6708
3, 1382.15311, 0.0, 17.76
3, 1374.756136, 0.0, 17.8492
3, 1367.380684, 0.0, 17.9385
3, 1360.026902, 0.0, 18.0277
3, 1352.694933, 0.0, 18117.0
3, 1345.384918, 0.0, 18.2062
3, 1338.096995, 0.0, 18.2955
3, 1330.831298, 0.0, 18.3847
3, 1323.587958, 0.0, 18.4739
3, 1316.367103, 0.0, 18.5632
3, 1309.168857, 0.0, 18.6524
3, 1301.993343, 0.0, 18.7417
3, 1294.840679, 0.0, 18.8309
3, 1287.71098, 0.0, 18.9202
3, 1280.604359, 0.0, 19.0094
3, 1273.520926, 0.0, 19.0986
3, 1266.460786, 0.0, 19.1879
3, 1259.424044, 0.0, 19.2771
3, 1252.410799, 0.0, 19.3664
3, 1245.42115, 0.0, 19.4556
3, 1238.455191, 0.0, 19.5448
3, 1231.513014, 0.0, 19.6341
3, 1224.594708, 0.0, 19.7233
3, 1217.700359, 0.0, 19.8126
3, 1210.830051, 0.0, 19.9018
3, 1203.983864, 0.0, 19.9911
3, 1197.161876, 0.0, 20.0803
3, 1190.364161, 0.0, 20.1695
3, 1183.590794, 0.0, 20.2588
3, 1176.841842, 0.0, 20348.0
3, 1170.117375, 0.0, 20.4373
3, 1163.417455, 0.0, 20.5265
3, 1156.742145, 0.0, 20.6158
3, 1150.091506, 0.0, 20705.0
3, 1143.465592, 0.0, 20.7942
3, 1136.86446, 0.0, 20.8835
3, 1130.28816, 0.0, 20.9727
3, 1123.736744, 0.0, 21062.0
3, 1117.210257, 0.0, 21.1512
3, 1110.708744, 0.0, 21.2405
3, 1104.232249, 0.0, 21.3297
3, 1097.780811, 0.0, 21.4189
3, 1091.354468, 0.0, 21.5082
3, 1084.953256, 0.0, 21.5974
3, 1078.577208, 0.0, 21.6867
3, 1072.226355, 0.0, 21.7759
3, 1065.900727, 0.0, 21.8652
3, 1059.60035, 0.0, 21.9544
3, 1053.32525, 0.0, 22.0436
3, 1047.075448, 0.0, 22.1329
3, 1040.850966, 0.0, 22.2221
3, 1034.651822, 0.0, 22.3114
3, 1028.478034, 0.0, 22.4006
3, 1022.329615, 0.0, 22.4898
3, 1016.206578, 0.0, 22.5791
3, 1010.108935, 0.0, 22.6683
3, 1004.036694, 0.0, 22.7576
3, 997.989862, 0.0, 22.8468
3, 991.968445, 0.0, 22.9361
3, 985.972447, 0.0, 23.0253
3, 980.001869, 0.0, 23.1145
3, 974.056711, 0.0, 23.2038
3, 968.136972, 0.0, 23293.0
3, 962.242647, 0.0, 23.3823
3, 956.373733, 0.0, 23.4715
3, 950.530223, 0.0, 23.5608
3, 944.712107, 0.0, 23.65
